バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
Resort Anthem,Sakura Reflection,HAPPY HARDCORE,Ryu☆,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,2307,1034,239,75,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-26 12:04
Resort Anthem,sakura storm,HAPPY HARDCORE,Ryu☆,17,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FAILED,---,10,1671,776,119,12,CLEAR,AAA,12,2424,1089,246,88,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-07 15:56
Resort Anthem,Session 9 -Chronicles-,ROCKIN' DRUM'N'BASS,PRASTIK DANCEFLOOR,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,12,2464,1037,390,108,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-03-18 11:20
Resort Anthem,Space Time,ENERGETIC TRANCE,NISH,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1979,834,311,76,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-04-08 20:33
Resort Anthem,SPECIAL SUMMER CAMPAIGN!,BUCHIAGE TRANCE,Lucky Vacuum,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2307,975,357,79,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-10 16:49
Resort Anthem,Stay my side,R&B,DJ Yoshitaka feat.RINA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Resort Anthem,STELLAR WIND,HARD DANCE,L.E.D.,6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2035,869,297,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-13 20:11
Resort Anthem,THE BLACK KNIGHT,GOA TRANCE,L.E.D.,18,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2147,920,307,60,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-02 18:41
Resort Anthem,THE DOOR INTO RAINBOW,TRANCE,L.E.D.,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2127,935,257,19,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-02-04 13:35
Resort Anthem,THE FALLEN,GOTH NU-STYLE GABBA,L.E.D.-G,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1821,747,327,44,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-07 15:58
Resort Anthem,Tropical April,VACATION DANCE,Risk Junk,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Resort Anthem,Vermillion,PSYCHE FUSION,Mystic Moon,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,10,1846,823,200,12,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-05-25 09:34
Resort Anthem,Watch Out Pt.2,TECH-BREAKBEATS,DJ Mass MAD Izm* VS.DJ Yoshitaka,26,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2001,801,399,61,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-20 09:19
Resort Anthem,WISE UP!,RESORT HOUSE,木之下慶行 feat.星野奏子,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,1932,813,306,66,CLEAR,A,2025-02-16 13:20
Resort Anthem,Wuv U,CANDY RAVE,kors k,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1756,791,174,63,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-30 10:48
Resort Anthem,XANADU OF TWO,DANCE POP,T.Kakuta With Starving Trancer + 森永真由美,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2299,1042,215,17,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-04-09 12:53
Resort Anthem,ZETA～素数の世界と超越者～,IDM,Zektbach,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2502,1078,346,232,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-08-13 11:56
Resort Anthem,おおきなこえで,WORLD/POPS,猫叉Master feat.Sana,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,1925,893,139,5,CLEAR,AAA,2025-02-05 17:25
Resort Anthem,かげぬい ～ Ver.BENIBOTAN ～,NATSU MATSURI,CULTVOICE by S.S.D.PRODUCTS,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1790,783,224,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-16 13:04
Resort Anthem,中華急行,HAPPY HARDCORE,Ryu☆,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2191,1019,153,24,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-02-05 17:22
Resort Anthem,夕焼け ～Fading Day～,AURAL ADRENALINE,JAKAZiD,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,ASSIST CLEAR,---,11,2002,855,292,63,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-04-08 20:07
Resort Anthem,旅人リラン,ELECLORE,XOGO BRYKK,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,1792,703,386,130,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-07-09 19:36
Resort Anthem,灼熱Beach Side Bunny,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,1587,693,201,16,HARD CLEAR,AA,12,2187,857,473,147,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-07 20:09
Resort Anthem,黒髪乱れし修羅となりて,撫子メタル,村正クオリア,12,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2188,867,454,120,CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-05-04 13:52
Lincle,24th Century BOY,EURO RAVE,Tatsh,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,1799,801,197,12,CLEAR,AA,11,2062,896,270,86,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-11 11:11
Lincle,532nm,HARDCORE,Ryu☆,8,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,11,2050,891,268,71,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-05 16:35
Lincle,A MINSTREL ～ ver. short-scape ～,LA FABELO,KANTASIA by S.S.D. PRODUCTS,16,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,2197,1010,177,19,CLEAR,AAA,12,3253,1459,335,108,CLEAR,AA,2025-07-25 20:30
Lincle,Almace,TECHNO,Qrispy Joybox,6,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1823,810,203,26,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-01-29 18:25
Lincle,ANAGRAMS I to Y,DANCE POP,Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Lincle,BLACK.by X-Cross Fade,TECH-BREAKBEATS,DJ Mass MAD Izm*,32,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,2044,901,242,22,CLEAR,AA,12,2671,1108,455,90,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-29 17:00
Lincle,CALL,WORLD/ELECTRONICA,猫叉Master,9,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,CLEAR,---,8,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,11,2340,1049,242,53,CLEAR,AA,2025-08-28 12:00
Lincle,Castle on the Moon,DANCE SPEED,青龍,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1831,780,271,72,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 12:15
Lincle,Change the World,SPEED POP,Tatsh feat.小田ユウ,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1999,883,233,35,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-07 19:09
Lincle,DIAVOLO,TRANSCENDENTAL ETUDES,度胸兄弟,13,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FAILED,---,10,0,0,0,---,CLEAR,---,12,2448,1014,420,200,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-09-12 20:18
Lincle,Drive Me Crazy,AKIBA RAVE,kors k feat.古川未鈴,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2158,982,194,31,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-04-11 20:22
Lincle,Express Emotion,J-CORE,REDALiCE feat. Shihori,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,2186,986,214,11,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-06 15:15
Lincle,F,RENAISSANCE,D.J.Amuro,15,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2058,794,470,139,ASSIST CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-08-31 22:53
Lincle,Far east nightbird,DRUM'N'BASS,猫叉Master,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Lincle,fffff,HARD Pf,Five Hammer,23,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FAILED,---,10,1668,658,352,73,CLEAR,B,12,1999,795,409,142,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-11 13:38
Lincle,Flip Flap,CANDY HANDZ UP,kors k,3,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FAILED,---,7,0,0,0,---,NO PLAY,---,10,1657,722,213,22,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-08 17:48
Lincle,Follow Tomorrow,J-DANCE POP,HHH×MM×ST,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2057,923,211,12,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-08 18:09
Lincle,GIGANT,MARCHING ROCK,seiya-murai,11,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1569,654,261,26,HARD CLEAR,A,12,2338,1038,262,78,CLEAR,AA,2025-08-11 10:14
Lincle,HAERETICUS,ECCENTRIC,D.J.Amuro Vs MAX MAXIMIZER,8,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,1600,685,230,28,CLEAR,AA,12,1895,764,367,199,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-07 20:28
Lincle,I'm so Happy,HAPPY HARDCORE,Ryu☆,13,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1874,825,224,46,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-26 11:18
Lincle,In the Blackest Den,PROGRESSIVE ROCK,Bulluvegola,11,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2203,924,355,55,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-11 11:50
Lincle,Infinite cave,DRUM'N'BASS,猫叉Master+,19,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2424,1078,268,53,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-13 20:37
Lincle,LAX5 feat.Ryota Yoshinari,LOUD TECH,Katana Sounds,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,2741,1249,243,25,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-13 20:41
Lincle,LETHEBOLG ～双神威に斬り咲けり～,PLATINUM J-POP ONE,ＴЁЯＲＡ,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1916,843,230,20,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-10 11:11
Lincle,Liquid Crystal Girl feat. echo,ELECTRO,kmp,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,CLEAR,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Lincle,LOVE B.B.B,DRUM'N'BASS,SWAN K feat. Asuka M,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1957,876,205,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-13 20:34
Lincle,Lucky Days,DREAM TRANCE,Sota Fujimori feat. Kanako Hoshino,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1851,832,187,13,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-05 17:50
Lincle,Mermaid girl-秋葉工房 MIX-,EURO BEAT,Remixed by DJ Command,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Lincle,Miami Sunset Drive,80's ELECTRO HOUSE,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1655,737,181,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-27 16:42
Lincle,NNRT,ELECTRO GOTHIC,Levaslater,17,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2890,1254,382,105,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-31 18:04
Lincle,Phoenix,HARD NRG,Hommarju,12,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1987,835,317,32,HARD CLEAR,A,12,2225,888,449,374,FAILED,C,2025-08-17 12:51
Lincle,prompt,NU PROGRESSIVE,wｘs ft.*spiLa*,6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2509,1147,215,76,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-10 11:09
Lincle,QUANTUM TELEPORTATION,TECHNO,L.E.D.,24,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1783,730,323,50,HARD CLEAR,A,12,2047,812,423,398,FAILED,C,12,1933,760,413,396,FAILED,C,2025-08-10 12:09
Lincle,quaver♪,HAPPY,Risk Junk,36,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2829,1224,381,127,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-07 23:48
Lincle,Quick Silver,RAVE FUSION,Mystic Moon,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2302,1012,278,46,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-03-17 11:10
Lincle,Release The Music,TECH DANCE,kors k,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1696,738,220,23,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-09 18:38
Lincle,RESISTANCE,MYSTERIOUS ROCK,セリカ,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,7,0,0,0,---,FAILED,---,10,2306,1066,174,35,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-03-17 09:53
Lincle,Round and Round,HYPER ELECTRO,Masayoshi Minoshima feat. 綾倉盟,3,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,6,0,0,0,---,NO PLAY,---,10,2063,908,247,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-10 11:30
Lincle,SA.YO.NA.RA. SUPER STAR,ONLY ONE FINALE,SUPER STAR 満-MITSURU-,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1675,702,271,71,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-01-29 18:28
Lincle,Scharfrichter,HARD ROCK,Ashemu,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2503,1085,333,45,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-04-25 21:49
Lincle,Several Words,VALIANT BEAT,CAPACITY GATE,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1821,806,209,37,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-10 10:26
Lincle,SHADE,TECHNO,DJ MURASAME vs dj Killer,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,1762,761,240,11,CLEAR,AA,11,2035,873,289,89,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-09 18:52
Lincle,Snake Stick,TECH-BREAKBEATS,DJ Yoshitaka VS. DJ Mass MAD Izm*,16,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,1645,655,335,43,CLEAR,A,12,1940,733,474,79,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-21 10:38
Lincle,Snow Goose,ELECTRIC POMP,Mutsuhiko Izumi,7,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2211,956,299,42,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-10 10:32
Lincle,Star Trail,TRANCE,Nhato,4,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1810,784,242,36,HARD CLEAR,A,11,1880,801,278,80,CLEAR,A,2025-08-10 11:36
Lincle,The Limbo,CYBER PUNK,STN,15,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,12,2202,956,290,185,FAILED,A,12,2411,989,433,569,FAILED,B,2025-08-11 11:01
Lincle,The Sampling Paradise,HARD TRANCE,Mamonis,17,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2080,803,474,123,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-08-07 20:58
Lincle,Thunderbolt,RAVERS DANCE SPEED,雷龍,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2589,1105,379,49,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-21 13:59
Lincle,TITANS RETURN,DRUMSTEP,L.E.D.,19,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2114,924,266,46,HARD CLEAR,AA,12,1891,781,329,155,FAILED,A,2025-09-01 15:01
Lincle,Todestrieb,SACRED TRANCE,Rche,30,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2700,1146,408,158,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-03 22:41
Lincle,Voxane,TECH DANCE,Remo-con,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,7,0,0,0,---,CLEAR,---,9,1657,728,201,23,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-03-16 20:05
Lincle,WONDER WALKER,HARD TRANCE,L.E.D.,13,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2569,1080,409,128,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-26 11:16
Lincle,YAKSHA,TERROR CORE,Neulakyussra,20,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,12,2541,1032,477,193,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-03 22:56
Lincle,yellow head joe,TEK-TRANCE,S-C-U,16,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,12,2267,993,281,73,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-13 21:11
Lincle,Yellow Sunrise,DRUM'N'BASS,xac,16,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2360,1025,310,47,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-11 10:12
Lincle,ビューティフルレシート,HAPPY HARDCORE,Lucky Vacuum,7,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1925,861,203,63,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-07 14:53
Lincle,ユミル,SYMPHONIC-TEK,MYTHOLOGIA by MLREC.,6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2077,874,329,66,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-07 15:35
Lincle,君のハートにロックオン,トレンディーフュージョン,Dr.Honda,12,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,1922,734,454,252,FAILED,C,0,0,0,0,---,NO PLAY,---,2025-08-07 23:46
Lincle,天空の夜明け,ANTHEM,Cuvelia,22,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,11,2139,908,323,37,HARD CLEAR,A,12,2050,767,516,481,FAILED,C,0,0,0,0,---,NO PLAY,---,2025-09-09 15:59
Lincle,子供の落書き帳,PROGRESSIVE,佐々木博史,17,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,1642,670,302,81,CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-05-09 18:58
Lincle,恋する☆宇宙戦争っ！！,Hi-BLEEP,Prim,29,0,0,0,0,---,NO PLAY,---,4,876,422,32,1,ASSIST CLEAR,AAA,8,0,0,0,---,NO PLAY,---,12,2801,1203,395,111,CLEAR,A,12,3049,1249,551,135,ASSIST CLEAR,A,2025-08-18 13:18
Lincle,突撃!ガラスのニーソ姫!,電波,山本椛 (monotone),4,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1916,871,174,28,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-11 11:38
Lincle,聖人の塔,BATTLE TRACK,Beridzebeth,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2519,1045,429,238,FAILED,B,12,2617,1064,489,422,FAILED,B,2025-08-31 10:01
Lincle,蛇神,ORIENTAL MYTHOLOGY,Zektbach,28,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FAILED,---,8,0,0,0,---,NO PLAY,---,11,2273,999,275,50,HARD CLEAR,A,12,2587,1094,399,177,CLEAR,A,2025-08-31 09:48
Lincle,衰色小町メランコリア,NEO CLASSICAL DANCE,iNO,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,CLEAR,---,7,0,0,0,---,CLEAR,---,10,1904,847,210,17,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-11 10:17
Lincle,陽炎,POP,星野奏子,4,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,6,0,0,0,---,NO PLAY,---,10,1749,762,225,21,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-11 11:56
tricoro,405nm (Ryu☆mix),HARDCORE,Another Infinity,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2089,922,245,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-02-20 18:52
tricoro,8bit Princess,CHIPTUNE,seiya-murai feat. ALT,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
tricoro,Ascalon,ELECTRO POP,Qrispy Joybox,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2307,1029,249,77,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-02-24 13:08
